C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\center_2018_03_20_11_22_37_244.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\left_2018_03_20_11_22_37_244.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\right_2018_03_20_11_22_37_244.jpg,0,0,0,11.98491
C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\center_2018_03_20_11_22_37_319.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\left_2018_03_20_11_22_37_319.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\right_2018_03_20_11_22_37_319.jpg,0,0,0,11.86716
C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\center_2018_03_20_11_22_37_394.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\left_2018_03_20_11_22_37_394.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\right_2018_03_20_11_22_37_394.jpg,0,0,0,11.77825
C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\center_2018_03_20_11_22_37_467.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\left_2018_03_20_11_22_37_467.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\right_2018_03_20_11_22_37_467.jpg,0.1,0,0,11.684
C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\center_2018_03_20_11_22_37_540.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\left_2018_03_20_11_22_37_540.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\right_2018_03_20_11_22_37_540.jpg,0.25,0,0,11.66518
C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\center_2018_03_20_11_22_37_612.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\left_2018_03_20_11_22_37_612.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\right_2018_03_20_11_22_37_612.jpg,0.45,0,0,11.51884
C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\center_2018_03_20_11_22_37_685.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\left_2018_03_20_11_22_37_685.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\right_2018_03_20_11_22_37_685.jpg,0.6500001,0,0,11.34835
C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\center_2018_03_20_11_22_37_754.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\left_2018_03_20_11_22_37_754.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\right_2018_03_20_11_22_37_754.jpg,0.8000001,0,0,11.2188
C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\center_2018_03_20_11_22_37_821.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\left_2018_03_20_11_22_37_821.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\right_2018_03_20_11_22_37_821.jpg,0.9500002,0,0,11.05695
C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\center_2018_03_20_11_22_37_893.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\left_2018_03_20_11_22_37_893.jpg,C:\Users\omkar.karve\CarND-Behavioral-Cloning-P3-master\windows_sim\IMG\right_2018_03_20_11_22_37_893.jpg,0.7611995,0,0,10.93793
